sentiment,reviews,type_product,aspect,normalized_text,tokenized_text
5,Sách giao nhanh và đóng gói cẩn thận,0,[4],sách giao nhanh và đóng gói cẩn thận,sách giao nhanh và đóng_gói cẩn_thận
5,"Giao hàng nhanh, đóng gói cẩn thận, 10đ",0,[4],"giao hàng nhanh, đóng gói cẩn thận, 10đ","giao hàng nhanh , đóng_gói cẩn_thận , 10đ"
5,Sách thiếu cái bookmark làm mình thấy ko vui nhưng dịch vụ tốt giao hàng good,0,"[1, 2, 4]",sách thiếu cái bookmark làm mình thấy không vui nhưng dịch vụ tốt giao hàng good,sách thiếu cái bookmark làm mình thấy không vui nhưng dịch_vụ tốt giao hàng good
5,"Dịch vụ giao hàng ổn, chất lượng sách đảm bảo như hình ảnh mô tả",0,"[1, 2, 4]","dịch vụ giao hàng ổn, chất lượng sách đảm bảo như hình ảnh mô tả","dịch_vụ giao hàng ổn , chất_lượng sách đảm_bảo như hình_ảnh mô_tả"
5,"Giao hàng siêu nhanh, sách không bị móp méo, giá hợp lí",0,"[3, 4]","giao hàng siêu nhanh, sách không bị móp méo, giá hợp lí","giao hàng siêu nhanh , sách không bị móp méo , giá hợp_lí"
5,Sách bọc trong túi nhìn dễ thương Mình ko nghĩ tiki cẩn thận nhu,0,[2],sách bọc trong túi nhìn dễ thương mình không nghĩ tiki cẩn thận nhu,sách bọc trong túi nhìn dễ_thương mình không nghĩ tiki cẩn_thận nhu
5,Hay và bổ ích cho những cặp đôi đang có 1 mối quan hệ nghiêm túc và những cặp sắp kết hôn,0,[2],hay và bổ ích cho những cặp đôi đang có 1 mối quan hệ nghiêm túc và những cặp sắp kết hôn,hay và bổ_ích cho những cặp đôi đang có 1 mối quan_hệ nghiêm_túc và những cặp sắp kết_hôn
5,"Sách hay, mọi người nên đọc",0,[2],"sách hay, mọi người nên đọc","sách hay , mọi người nên đọc"
5,"Nhanh, sách giao đẹp",0,"[2, 4]","nhanh, sách giao đẹp","nhanh , sách giao đẹp"
5,"Sách đẹp rất ok nhưng có bookmark đi kèm sẽ thích hơn . Mới đặt giá 140k qua hsau chỉ còn 120k , hông biết nói sao luôn ...",0,"[2, 3]","sách đẹp rất tốt nhưng có bookmark đi kèm sẽ thích hơn . mới đặt giá 140k qua hsau chỉ còn 120k , hông biết nói sao luôn ...","sách đẹp rất tốt nhưng có bookmark đi kèm sẽ thích hơn . mới đặt giá 140k qua hsau chỉ còn 120k , hông biết nói sao luôn ..."
5,"giao siêu nhanh sạch đẹp lắm luôn, lần thứ hai mua sách ở tiki rồi, đẹp duyệt",0,"[2, 4]","giao siêu nhanh sạch đẹp lắm luôn, lần thứ hai mua sách ở tiki rồi, đẹp duyệt","giao siêu nhanh sạch đẹp lắm luôn , lần thứ hai mua sách ở tiki rồi , đẹp duyệt"
5,Giao hàng nhanh. Sách đẹp.,0,"[2, 4]",giao hàng nhanh. sách đẹp.,giao hàng nhanh . sách đẹp .
5,Lần tới vẫn sẽ mua sách trên tiki,0,[0],lần tới vẫn sẽ mua sách trên tiki,lần tới vẫn sẽ mua sách trên tiki
5,"sách giao hàng nhanh chóng, đóng gói cẩn thận,",0,[4],"sách giao hàng nhanh chóng, đóng gói cẩn thận,","sách giao hàng nhanh_chóng , đóng_gói cẩn_thận ,"
5,"Mình đọc chưa xong nhưng ban đầu thấy sách lôi cuốn đc mình, cảm nhận riêng mình thấy mở đầu hơi dài dòng ? chỉ là ý kiến cá nhân thôi nhé! Sách gửi đến mình hơi bị gập cong phần bìa, nhưng vẫn ổn.",0,[2],"mình đọc chưa xong nhưng ban đầu thấy sách lôi cuốn được mình, cảm nhận riêng mình thấy mở đầu hơi dài dòng ? chỉ là ý kiến cá nhân thôi nhé! sách gửi đến mình hơi bị gập cong phần bìa, nhưng vẫn ổn.","mình đọc chưa xong nhưng ban_đầu thấy sách lôi_cuốn được mình , cảm_nhận riêng mình thấy mở_đầu hơi dài_dòng ? chỉ là ý_kiến cá_nhân thôi nhé ! sách gửi đến mình hơi bị gập cong phần bìa , nhưng vẫn ổn ."
5,"Chất lượng in ấn và giấy tuyệt vời, nội dung hay ý nghĩa",0,[2],"chất lượng in ấn và giấy tuyệt vời, nội dung hay ý nghĩa","chất_lượng in_ấn và giấy tuyệt_vời , nội_dung hay ý_nghĩa"
5,Sách đẹp. Thơm tho . Đóng gói đẹp. Vẫn luôn tin tưởng Tiki.,0,"[2, 4]",sách đẹp. thơm tho . đóng gói đẹp. vẫn luôn tin tưởng tiki.,sách đẹp . thơm_tho . đóng_gói đẹp . vẫn luôn tin_tưởng tiki .
5,"Giao hàng nhanh, tuy nhiên đóng gói nên cẩn thận hơn để tránh làm gãy sách Cuốn sách này kiến nghị các bạn trai nên đọc, để các bạn ấy thấy rằng, con gái không hề khó hiểu ?",0,[4],"giao hàng nhanh, tuy nhiên đóng gói nên cẩn thận hơn để tránh làm gãy sách cuốn sách này kiến nghị các bạn trai nên đọc, để các bạn ấy thấy rằng, con gái không hề khó hiểu ?","giao hàng nhanh , tuy_nhiên đóng_gói nên cẩn_thận hơn để tránh làm gãy sách cuốn sách này kiến_nghị các bạn trai nên đọc , để các bạn ấy thấy rằng , con_gái không hề khó hiểu ?"
5,"Hihi mình nhận được sách rồi, cảm thấy rất hạnh phúc, cám ơn Tiki!",0,[0],"hihi mình nhận được sách rồi, cảm thấy rất hạnh phúc, cám ơn tiki!","hihi mình nhận được sách rồi , cảm_thấy rất hạnh_phúc , cám_ơn tiki !"
5,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Giao hàng nhanh,0,"[2, 4]",chất lượng sản phẩm tuyệt vời. đóng gói sản phẩm rất đẹp và chắc chắn. giao hàng nhanh,chất_lượng sản_phẩm tuyệt_vời . đóng_gói sản_phẩm rất đẹp và chắc_chắn . giao hàng nhanh
5,sách nên đọc,0,[0],sách nên đọc,sách nên đọc
5,"3 sao cho đóng gói và giao hàng, 2 sao cho nội dung sách khá là hay, sách phù hợp cho cả 2 phái, nếu có thể cùng đọc thì rất tốt ạ",0,"[2, 4]","3 sao cho đóng gói và giao hàng, 2 sao cho nội dung sách khá là hay, sách phù hợp cho cả 2 phái, nếu có thể cùng đọc thì rất tốt ạ","3 sao cho đóng_gói và giao hàng , 2 sao cho nội_dung sách khá là hay , sách phù_hợp cho cả 2 phái , nếu có_thể cùng đọc thì rất tốt ạ"
5,"sách khá hay, nên tìm hiểu, đóng gói đẹp, chuẩn",0,"[2, 4]","sách khá hay, nên tìm hiểu, đóng gói đẹp, chuẩn","sách khá hay , nên tìm_hiểu , đóng_gói đẹp , chuẩn"
5,"sách đẹp,đóng gói gọn gàng,shipper đáng iu ? rấtttttttttt rấttttttttttt hài lòng",0,"[2, 4]","sách đẹp,đóng gói gọn gàng,shipper đáng iu ? rấtt rấtt hài lòng","sách đẹp , đóng_gói gọn_gàng , shipper đáng iu ? rấtt rấtt hài_lòng"
5,sách rất hay. dễ hiểu và dễ áp dụng. tiki giao hàng rất nhanh và gói cẩn thận,0,"[2, 4]",sách rất hay. dễ hiểu và dễ áp dụng. tiki giao hàng rất nhanh và gói cẩn thận,sách rất hay . dễ hiểu và dễ áp_dụng . tiki giao hàng rất nhanh và gói cẩn_thận
5,hiểu thêm về đàn ông và đàn bà,0,[0],hiểu thêm về đàn ông và đàn bà,hiểu thêm về đàn_ông và đàn_bà
5,"Sách rất hay, phù hợp với cuộc sống hôn nhân, vợ hay chồng đọc đều phù hợp",0,[2],"sách rất hay, phù hợp với cuộc sống hôn nhân, vợ hay chồng đọc đều phù hợp","sách rất hay , phù_hợp với cuộc_sống hôn_nhân , vợ hay chồng đọc đều phù_hợp"
5,"Sách chất lượng tốt, không bị móp gáy, hơi buồn vì không có bookmark",0,[2],"sách chất lượng tốt, không bị móp gáy, hơi buồn vì không có bookmark","sách chất_lượng tốt , không bị móp gáy , hơi buồn vì không có bookmark"
5,"Sách đẹp, cầm chắc tay",0,[2],"sách đẹp, cầm chắc tay","sách đẹp , cầm_chắc_tay"
5,"Nhận được sách rất nhanh, chất lượng sách rất tốttt",0,[2],"nhận được sách rất nhanh, chất lượng sách rất tốtt","nhận được sách rất nhanh , chất_lượng sách rất tốtt"
5,"Sách đẹp, mà mình đọc chưa hết.",0,[2],"sách đẹp, mà mình đọc chưa hết.","sách đẹp , mà mình đọc chưa hết ."
5,"cứ mua sách là lên tiki, hài lòng quãi cả chưởng luôn",0,[2],"cứ mua sách là lên tiki, hài lòng quãi cả chưởng luôn","cứ mua sách là lên tiki , hài_lòng quãi cả chưởng luôn"
5,"sách rất đẹp, không bị cong, còn nguyên tem",0,[2],"sách rất đẹp, không bị cong, còn nguyên tem","sách rất đẹp , không bị cong , còn nguyên tem"
5,"sách rất đáng để đọc ạ!!! giao hàng nhanh, gói cẩn thận ạ em cảm ơn shop nhiều ạ",0,"[1, 4]","sách rất đáng để đọc ạ!!! giao hàng nhanh, gói cẩn thận ạ em cảm ơn cửa hàng nhiều ạ","sách rất đáng để đọc ạ ! ! ! giao hàng nhanh , gói cẩn_thận ạ em cảm_ơn cửa_hàng nhiều ạ"
5,tuyệt vời. giao hàng nhanh,0,"[2, 4]",tuyệt vời. giao hàng nhanh,tuyệt_vời . giao hàng nhanh
5,sách mới có bao kiếng,0,[2],sách mới có bao kiếng,sách mới có bao kiếng
5,Đóng gói ok. Chất lượng sách tuyệt vời. Giao hàng cực nhanh,0,"[2, 4]",đóng gói ok. chất lượng sách tuyệt vời. giao hàng cực nhanh,đóng_gói ok . chất_lượng sách tuyệt_vời . giao hàng cực nhanh
5,Giao hàng nhanh. Chưa tới 2 tiếng mình đã nhận được sách. Mình chưa đọc nên chưa đánh giá được nội dung. Sách mới và đẹp,0,"[2, 3, 4]",giao hàng nhanh. chưa tới 2 tiếng mình đã nhận được sách. mình chưa đọc nên chưa đánh giá được nội dung. sách mới và đẹp,giao hàng nhanh . chưa tới 2 tiếng mình đã nhận được sách . mình chưa đọc nên chưa đánh_giá được nội_dung . sách mới và đẹp
5,"Sách đẹp, chất lượng ổn, ship nhanh. Hi vọng nội dung ổn như review",0,"[2, 4]","sách đẹp, chất lượng ổn, giao hàng nhanh. hi vọng nội dung ổn như đánh giá","sách đẹp , chất_lượng ổn , giao hàng nhanh . hi_vọng nội_dung ổn như đánh_giá"
5,"Cuốn này rất nên đọc, biết người biết mình mọi chuyện dễ thở hơn rất nhiều.",0,[0],"cuốn này rất nên đọc, biết người biết mình mọi chuyện dễ thở hơn rất nhiều.","cuốn này rất nên đọc , biết người biết mình mọi chuyện dễ_thở hơn rất nhiều ."
5,"Vừa đặt sách hôm qua hôm nay giao rồi,sách đóng gói cẩn thận nữa",0,[4],"vừa đặt sách hôm qua hôm nay giao rồi,sách đóng gói cẩn thận nữa","vừa đặt sách hôm_qua hôm_nay giao rồi , sách đóng_gói cẩn_thận nữa"
5,"Hôm qua vừa đặt mà hôm nay đã có sách ?Nhanh thật sự. Cuốn này ns về những chia sẻ trong tình yêu, hôn nhân, gia đình rất hay",0,[2],"hôm qua vừa đặt mà hôm nay đã có sách ?nhanh thật sự. cuốn này ns về những chia sẻ trong tình yêu, hôn nhân, gia đình rất hay","hôm_qua vừa đặt mà hôm_nay đã có sách ? nhanh thật_sự . cuốn này ns về những chia_sẻ trong tình_yêu , hôn_nhân , gia_đình rất hay"
5,"Nên đọc trước khi lập gia đình, sách hay.",0,[2],"nên đọc trước khi lập gia đình, sách hay.","nên đọc trước khi lập gia_đình , sách hay ."
5,Một tác phẩm phân tích tâm lý khác biệt giữa đàn ông và đàn bà một cách chính xác.,0,[0],một tác phẩm phân tích tâm lý khác biệt giữa đàn ông và đàn bà một cách chính xác.,một tác_phẩm phân_tích tâm_lý khác_biệt giữa đàn_ông và đàn_bà một_cách chính_xác .
5,"Sách bìa hơi dơ, nội dung hay",0,[2],"sách bìa hơi dơ, nội dung hay","sách bìa hơi dơ , nội_dung hay"
5,"Đặt ktrc hsau ship luôn, siêu nhanh ạ, sách thì siêu mới",0,"[2, 4]","đặt ktrc hsau giao hàng luôn, siêu nhanh ạ, sách thì siêu mới","đặt ktrc hsau giao hàng luôn , siêu nhanh ạ , sách thì siêu mới"
5,"rất hài lòng về nội dung sách, bao bì mới nguyên và ko nhăn nheo móp méo, nhưng bị ngâm hàng gần 2 tuần",0,[2],"rất hài lòng về nội dung sách, bao bì mới nguyên và không nhăn nheo móp méo, nhưng bị ngâm hàng gần 2 tuần","rất hài_lòng về nội_dung sách , bao_bì mới nguyên và không nhăn_nheo móp méo , nhưng bị ngâm hàng gần 2 tuần"
5,"sách đang đọc nên chưa biết nhận xét sao, tiki giao hàng nhanh, mình ở quê mà 2 ngày là có hàng",0,"[2, 4]","sách đang đọc nên chưa biết nhận xét sao, tiki giao hàng nhanh, mình ở quê mà 2 ngày là có hàng","sách đang đọc nên chưa biết nhận_xét sao , tiki giao hàng nhanh , mình ở quê mà 2 ngày là có hàng"
5,"sách đẹp, khổ sách vừa, ngồi đọc nằm đọc đều dễ, mỗi tội giao hàng k có lớp màng nilon bọc ngoài sách",0,"[2, 4]","sách đẹp, khổ sách vừa, ngồi đọc nằm đọc đều dễ, mỗi tội giao hàng không có lớp màng nilon bọc ngoài sách","sách đẹp , khổ sách vừa , ngồi đọc nằm đọc đều dễ , mỗi tội giao hàng không có lớp màng nilon bọc ngoài sách"
5,"Sách đẹp, đóng gói cẩn thận, giao hàng rất nhanh. Rất ưng ý.",0,"[2, 4]","sách đẹp, đóng gói cẩn thận, giao hàng rất nhanh. rất ưng ý.","sách đẹp , đóng_gói cẩn_thận , giao hàng rất nhanh . rất ưng_ý ."
5,Sách hay các anh chị nên đọc để hiểu bạn đời của mình hơn,0,[2],sách hay các anh chị nên đọc để hiểu bạn đời của mình hơn,sách hay các anh_chị nên đọc để hiểu bạn_đời của mình hơn
5,mình khá thích nội dung của quyển này. Đọc để thấu hiểu nửa thế giới còn lại haha,0,[2],mình khá thích nội dung của quyển này. đọc để thấu hiểu nửa thế giới còn lại haha,mình khá thích nội_dung của quyển này . đọc để thấu_hiểu nửa thế_giới còn lại haha
5,"sách đẹp, đóng gói cẩn thận. chưa đọc nên k nhận xét về nội dung",0,"[2, 4]","sách đẹp, đóng gói cẩn thận. chưa đọc nên không nhận xét về nội dung","sách đẹp , đóng_gói cẩn_thận . chưa đọc nên không nhận_xét về nội_dung"
5,Sách đẹp .Giấy tốt.Chưa đọc vì đã tặng,0,[2],sách đẹp .giấy tốt.chưa đọc vì đã tặng,sách đẹp . giấy tốt . chưa đọc vì đã tặng
5,Cuốn sách hay và chứa đựng nhiều thông tin hữu ích với cá nhân mình,0,[2],cuốn sách hay và chứa đựng nhiều thông tin hữu ích với cá nhân mình,cuốn sách hay và chứa_đựng nhiều thông_tin hữu_ích với cá_nhân mình
5,"Giao hàng nhanh, cuốn sách này thì mình không cần đánh giá về nội dung nữa rồi nhe",0,"[2, 3, 4]","giao hàng nhanh, cuốn sách này thì mình không cần đánh giá về nội dung nữa rồi nhe","giao hàng nhanh , cuốn sách này thì mình không cần đánh_giá về nội_dung nữa rồi nhe"
5,"sách ok, in k bị lỗi, giao nhanh. túm cái quần lại là vừa tiền đúng ý",0,"[2, 3, 4]","sách ok, in không bị lỗi, giao nhanh. túm cái quần lại là vừa tiền đúng ý","sách ok , in không bị lỗi , giao nhanh . túm cái quần lại là vừa tiền đúng ý"
5,đóng gói đẹp. giao hàng nhanh. sách mới cứng ạ,0,"[2, 4]",đóng gói đẹp. giao hàng nhanh. sách mới cứng ạ,đóng_gói đẹp . giao hàng nhanh . sách mới_cứng ạ
4,sách khá hay.,0,[2],sách khá hay.,sách khá hay .
5,"đóng gói đẹp, kĩ càng, giao hàng nhanh nè",0,"[2, 4]","đóng gói đẹp, kĩ càng, giao hàng nhanh nè","đóng_gói đẹp , kĩ_càng , giao hàng nhanh nè"
5,Sách hơi bị bong mép bìa dưới,0,[0],sách hơi bị bong mép bìa dưới,sách hơi bị bong mép bìa dưới
5,"sách đẹp, tiki giao rất nhanh",0,"[2, 4]","sách đẹp, tiki giao rất nhanh","sách đẹp , tiki giao rất nhanh"
5,"nếu mn đang có ý định muốn mua, thì mình khuyên là nên nhá, vì sách hay lắm ạ",0,[2],"nếu mọi người đang có ý định muốn mua, thì mình khuyên là nên nhá, vì sách hay lắm ạ","nếu mọi người đang có ý_định muốn mua , thì mình khuyên là nên nhá , vì sách hay lắm ạ"
5,Đọc xong nhận ra mình chưa tôt với ng mình yêu,0,[2],đọc xong nhận ra mình chưa tôt với ng mình yêu,đọc xong nhận ra mình chưa tôt với ng mình yêu
5,"sách thơm, giấy đẹp, shipper có tâm",0,"[2, 4]","sách thơm, giấy đẹp, người giao hàng có tâm","sách thơm , giấy đẹp , người giao hàng có tâm"
5,"Sách đẹp, không bị lỗi chỗ nào cả.",0,"[2, 3]","sách đẹp, không bị lỗi chỗ nào cả.","sách đẹp , không bị lỗi chỗ nào cả ."
5,Nghe nói đọc sách này hay nên mình mua thử về đọc,0,[2],nghe nói đọc sách này hay nên mình mua thử về đọc,nghe nói đọc sách này hay nên mình mua thử về đọc
5,"Đóng gói đẹp, giao hàng nhanh.",0,"[2, 4]","đóng gói đẹp, giao hàng nhanh.","đóng_gói đẹp , giao hàng nhanh ."
5,"Rất hài lòng về cuốn sách. Nội dung đơn giản, dễ hiểu. Hi vọng những tập tiếp theo sẽ đc tiki cho vào nhà sách tiki để mình có thể mua. Tiki giao hàng nhanh và chất lượng.",0,"[2, 4]","rất hài lòng về cuốn sách. nội dung đơn giản, dễ hiểu. hi vọng những tập tiếp theo sẽ được tiki cho vào nhà sách tiki để mình có thể mua. tiki giao hàng nhanh và chất lượng.","rất hài_lòng về cuốn sách . nội_dung đơn_giản , dễ hiểu . hi_vọng những tập tiếp_theo sẽ được tiki cho vào nhà_sách tiki để mình có_thể mua . tiki giao hàng nhanh và chất_lượng ."
5,"sách hay, bổ ích, phù hợp những ai đang muốn cải thiện mối quan hệ của mình. ai cũng nên đọc cuốn này nhen!!",0,[2],"sách hay, bổ ích, phù hợp những ai đang muốn cải thiện mối quan hệ của mình. ai cũng nên đọc cuốn này nhen!!","sách hay , bổ_ích , phù_hợp những ai đang muốn cải_thiện mối quan_hệ của mình . ai cũng_nên đọc cuốn này nhen ! !"
5,"sách đẹp, tikinow giao nhanh",0,"[2, 4]","sách đẹp, tikinow giao nhanh","sách đẹp , tikinow giao nhanh"
5,"Giao hàng nhanh, sách đc giảm giá nhưng chất lượng vẫn ok, cảm ơn Tiki",0,"[2, 3, 4]","giao hàng nhanh, sách được giảm giá nhưng chất lượng vẫn ok, cảm ơn tiki","giao hàng nhanh , sách được giảm_giá nhưng chất_lượng vẫn ok , cảm_ơn tiki"
5,đóng gói chắc chắn. sp OK. sách mới. nói chung ưng nhé..................................................,0,"[2, 4]",đóng gói chắc chắn. sản phẩm ok. sách mới. nói chung ưng nhé..................................................,đóng_gói chắc_chắn . sản_phẩm ok . sách mới . nói_chung ưng nhé ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... . .
5,"Sách cầm chắc tay, giấy dày cỡ chữ to dễ nhìn.",0,[0],"sách cầm chắc tay, giấy dày cỡ chữ to dễ nhìn.","sách cầm_chắc_tay , giấy dày cỡ chữ to dễ nhìn ."
5,"Tiki giao hàng cực nhanh, đóng gói cẩn thận. Sách còn mới. Cung cấp bởi Tiki Trading nên yên tâm về chất lượng",0,"[2, 4]","tiki giao hàng cực nhanh, đóng gói cẩn thận. sách còn mới. cung cấp bởi tiki trading nên yên tâm về chất lượng","tiki giao hàng cực nhanh , đóng_gói cẩn_thận . sách còn mới . cung_cấp bởi tiki trading nên yên_tâm về chất_lượng"
5,"Giao hàng siêu nhanh. Sách đẹp ko bị cong vênh gì cả, nét chữ rõ nét. Đáng mua",0,"[2, 4]","giao hàng siêu nhanh. sách đẹp không bị cong vênh gì cả, nét chữ rõ nét. đáng mua","giao hàng siêu nhanh . sách đẹp không bị cong vênh gì cả , nét chữ rõ nét . đáng mua"
5,"Nội dung sách hay, cách viết hấp dẫn người đọc. Giao hàng khá nhanh, nhân viên lịch sự.",0,"[1, 2, 4]","nội dung sách hay, cách viết hấp dẫn người đọc. giao hàng khá nhanh, nhân viên lịch sự.","nội_dung sách hay , cách viết hấp_dẫn người đọc . giao hàng khá nhanh , nhân_viên lịch_sự ."
5,"Giao hàng siêu nhanh, sách hay, mọi người nên mua nhé,đóng gói cẩn thận",0,"[2, 4]","giao hàng siêu nhanh, sách hay, mọi người nên mua nhé,đóng gói cẩn thận","giao hàng siêu nhanh , sách hay , mọi người nên mua nhé , đóng_gói cẩn_thận"
5,"Cuốn sách đến sớm hơn mình nghĩ. Giống y như trong hình, mình đang đọc cuốn sách .",0,[2],"cuốn sách đến sớm hơn mình nghĩ. giống y như trong hình, mình đang đọc cuốn sách .","cuốn sách đến sớm hơn mình nghĩ . giống y_như trong hình , mình đang đọc cuốn sách ."
5,Sách rất đẹp và giá khá rẻ. tiki giao hàng nhanh và uy tín,0,"[2, 3, 4]",sách rất đẹp và giá khá rẻ. tiki giao hàng nhanh và uy tín,sách rất đẹp và giá khá rẻ . tiki giao hàng nhanh và uy_tín
5,"Sách hay về tâm lí đàn ông và đàn bà, sách tâm lí phổ thông. Mọi người nên đọc.",0,[2],"sách hay về tâm lí đàn ông và đàn bà, sách tâm lí phổ thông. mọi người nên đọc.","sách hay về tâm_lí đàn_ông và đàn_bà , sách tâm_lí phổ_thông . mọi người nên đọc ."
5,"Chưa đọc nhưng giao đúng hẹn, sách mới. Uy tín",0,"[2, 4]","chưa đọc nhưng giao đúng hẹn, sách mới. uy tín","chưa đọc nhưng giao đúng hẹn , sách mới . uy_tín"
5,"Hiểu hơn về cách suy nghĩ, hành động và sự khác biệt của 2 nửa thế giới, đáng đọc",0,[0],"hiểu hơn về cách suy nghĩ, hành động và sự khác biệt của 2 nửa thế giới, đáng đọc","hiểu hơn về cách suy_nghĩ , hành_động và sự khác_biệt của 2 nửa thế_giới , đáng đọc"
5,"Sách mới đẹp. Giao hàng nhanh, tiki đóng gói cẩn thận. Shipper nhiệt tình! Chất lượng sách, in ấn tốt.",0,"[1, 2, 4]","sách mới đẹp. giao hàng nhanh, tiki đóng gói cẩn thận. người giao hàng nhiệt tình! chất lượng sách, in ấn tốt.","sách mới đẹp . giao hàng nhanh , tiki đóng_gói cẩn_thận . người giao hàng nhiệt_tình ! chất_lượng sách , in_ấn tốt ."
5,Sách vẫn mới,0,[2],sách vẫn mới,sách vẫn mới
5,"Sản phẩm đóng gói kỹ, bì đẹp, nội dung sách rất hay",0,"[2, 4]","sản phẩm đóng gói kỹ, bì đẹp, nội dung sách rất hay","sản_phẩm đóng_gói kỹ , bì đẹp , nội_dung sách rất hay"
5,Khá hài lòng với sản phẩm!,0,[0],khá hài lòng với sản phẩm!,khá hài_lòng với sản_phẩm !
5,đáng mua,0,[0],đáng mua,đáng mua
5,Giao nhanh ! Đóng gói tốt ! Sách hay nên đọc !,0,"[2, 4]",giao nhanh ! đóng gói tốt ! sách hay nên đọc !,giao nhanh ! đóng_gói tốt ! sách hay nên đọc !
5,Một cuốn sách đáng để đọc và áp dụng!,0,[0],một cuốn sách đáng để đọc và áp dụng!,một cuốn sách đáng để đọc và áp_dụng !
5,Sách hay về tâm lý giới tính ai cũng nên đọc,0,[2],sách hay về tâm lý giới tính ai cũng nên đọc,sách hay về tâm_lý giới_tính ai cũng_nên đọc
5,"Giao hàng nhanh chóng, sách đẹp sẽ còn ủng hộ tiếp",0,"[2, 4]","giao hàng nhanh chóng, sách đẹp sẽ còn ủng hộ tiếp","giao hàng nhanh_chóng , sách đẹp sẽ còn ủng_hộ tiếp"
5,Giao hàng nhanh Sản phẩm tốt Sách mua của tiki lúc nào cũng đỉnh,0,"[2, 4]",giao hàng nhanh sản phẩm tốt sách mua của tiki lúc nào cũng đỉnh,giao hàng nhanh sản_phẩm tốt sách mua của tiki lúc_nào cũng đỉnh
5,Giao hàng nhanh hôm trước hôm sau có liền,0,[4],giao hàng nhanh hôm trước hôm sau có liền,giao hàng nhanh hôm trước hôm sau có liền
5,"Sách mới, chất lượng giấy tốt, đóng gói cẩn thận, ko bị nát hay gập sách.",0,"[2, 4]","sách mới, chất lượng giấy tốt, đóng gói cẩn thận, không bị nát hay gập sách.","sách mới , chất_lượng giấy tốt , đóng_gói cẩn_thận , không bị nát hay gập sách ."
5,chưa đọc nhưng đoán là hay,0,[2],chưa đọc nhưng đoán là hay,chưa đọc nhưng đoán là hay
5,giao hàng quá nhanh luôn sách hay lắm,0,"[2, 4]",giao hàng quá nhanh luôn sách hay lắm,giao hàng quá nhanh luôn sách hay lắm
5,Vận chuyển nhanh Chất lượng cứng Gói hàng kĩ,0,"[2, 4]",vận chuyển nhanh chất lượng cứng gói hàng kĩ,vận_chuyển nhanh chất_lượng cứng gói hàng kĩ
5,"Tư duy lỗi thời, dài dòng, lan man. Các b có thể cân nhắc sách của Osho sẽ hay hơn ạ",0,"[2, 3]","tư duy lỗi thời, dài dòng, lan man. các bạn có thể cân nhắc sách của osho sẽ hay hơn ạ","tư_duy lỗi_thời , dài_dòng , lan_man . các bạn có_thể cân_nhắc sách của osho sẽ hay hơn ạ"
5,"shop giao hàng cho 5 , không có gì phải bàn. Còn về nội dung sách thì khỏi phải nói.",0,"[1, 2, 4]","cửa hàng giao hàng cho 5 , không có gì phải bàn. còn về nội dung sách thì khỏi phải nói.","cửa_hàng giao hàng cho 5 , không có gì phải bàn . còn về nội_dung sách thì khỏi phải nói ."
5,chưa đọc nhưng tiki gói hàng cẩn thận ạ,0,"[2, 4]",chưa đọc nhưng tiki gói hàng cẩn thận ạ,chưa đọc nhưng tiki gói hàng cẩn_thận ạ
5,"sách hay về tâm lý nam nữ, nhưng viết hơi dài dòng kiểu lặp ý nhiều.",0,[2],"sách hay về tâm lý nam nữ, nhưng viết hơi dài dòng kiểu lặp ý nhiều.","sách hay về tâm_lý nam_nữ , nhưng viết hơi dài_dòng kiểu lặp_ý nhiều ."
5,Cuốn sách hay nhất mình từng đọc,0,[2],cuốn sách hay nhất mình từng đọc,cuốn sách hay nhất mình từng đọc
5,"Mua lại để tặng nên rấT hài lòng vì sách đẹp, giao nhanh",0,"[2, 4]","mua lại để tặng nên rất hài lòng vì sách đẹp, giao nhanh","mua lại để tặng nên rất hài_lòng vì sách đẹp , giao nhanh"
5,"Sách đẹp, đóng gói cẩn thận, giao hàng nhanh",0,"[2, 4]","sách đẹp, đóng gói cẩn thận, giao hàng nhanh","sách đẹp , đóng_gói cẩn_thận , giao hàng nhanh"
5,Sách rất đáng mua,0,[0],sách rất đáng mua,sách rất đáng mua
5,"sách siêu siêu xinh luôn, giao hang",0,[4],"sách siêu siêu xinh luôn, giao hang","sách siêu siêu xinh luôn , giao hang"
5,"Sách hay, nên đọc cho cả nam và nữ!",0,[2],"sách hay, nên đọc cho cả nam và nữ!","sách hay , nên đọc cho cả nam và nữ !"
5,giao đúng ngày hẹn hi vọng sẽ hay,0,"[2, 4]",giao đúng ngày hẹn hi vọng sẽ hay,giao đúng ngày hẹn hi_vọng sẽ hay
5,mua lại lần nữa do rất thích quyển này,0,[2],mua lại lần nữa do rất thích quyển này,mua lại lần nữa do rất thích quyển này
5,"Sách mới, nội dung hay khuyến khích mua khi bạn cần một mối quan hệ yêu đương lâu dài",0,[2],"sách mới, nội dung hay khuyến khích mua khi bạn cần một mối quan hệ yêu đương lâu dài","sách mới , nội_dung hay khuyến_khích mua khi bạn cần một mối quan_hệ yêu_đương lâu_dài"
5,Nội dung hay hình thức đẹp,0,[2],nội dung hay hình thức đẹp,nội_dung hay hình_thức đẹp
